Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2019-01-23,36.520145416259766,36.809611518898286,35.99341225378036,36.574715826308925,92522400
2019-01-24,36.23066711425781,36.65300204893597,36.00289284093378,36.56521442488471,101766000
2019-01-25,37.431243896484375,37.519035156053725,36.615048386108995,36.890275378715764,134142000
2019-01-28,37.0848274230957,37.09194514242652,36.458442779137826,36.963818953658674,104768400
2019-01-29,36.70045471191406,37.51902868886723,36.56521441598711,37.07296560813992,166348800
2019-01-30,39.20838165283203,39.42192055860255,38.01729999828743,38.7338475329793,244439200
2019-01-31,39.490718841552734,40.09812176355808,39.044655736776996,39.41242029951825,162958400
2019-02-01,39.50969696044922,40.09337168073329,39.369706696277575,39.61409500678469,130672400
2019-02-04,40.63197708129883,40.72925742817227,39.69002672443846,39.7208725954977,125982000
2019-02-05,41.327171325683594,41.54071383411568,40.89297582806122,41.01398071522067,144406400
2019-02-06,41.341392517089844,41.656957978594825,41.01159161859167,41.43866921001204,112958400
2019-02-07,40.55842208862305,41.27022309791329,40.41606043860214,40.904829885716296,126966800
2019-02-08,40.6060791015625,40.665650250891964,40.131891443963546,40.26771540968325,95280000
2019-02-11,40.37255859375,40.79670853270349,40.32966911040256,40.75858212354943,83973600
2019-02-12,40.72045135498047,40.74666280397595,40.43689212564779,40.53220813832866,89134000
2019-02-13,40.55126953125,41.099324812062115,40.48931684716783,40.83959548318567,89960800
2019-02-14,40.698997497558594,40.80860634266763,40.36063390919888,40.43926823856838,87342800
2019-02-15,40.608463287353516,40.91346730094003,40.44881303304922,40.80623995233979,98507200
2019-02-19,40.729984283447266,40.85151175450796,40.38685751910222,40.43928042114127,75891200
2019-02-20,40.99211120605469,41.299500464355155,40.7442967507782,40.79195295726189,104457600
2019-02-21,40.76095962524414,41.07311184292857,40.57986465359283,40.93729152317362,68998800
2019-02-22,41.21609115600586,41.223239403756004,40.83721948150898,40.884875678488214,75652800
2019-02-25,41.51632308959961,41.90710967168657,41.44960369528727,41.499645058988676,87493600
2019-02-26,41.5401611328125,41.7712975211783,41.26375008174526,41.39242582162674,68280800
2019-02-27,41.668819427490234,41.699797583479636,41.15889061962103,41.27326982515091,111341600
2019-02-28,41.258975982666016,41.67835919496109,41.20417154412631,41.537772157173244,112861600
2019-03-01,41.692649841308594,41.73553931695009,41.197017519159516,41.52823291281517,103544800
2019-03-04,41.9023551940918,42.35509455351058,41.45437890957655,41.86422877925325,109744800
2019-03-05,41.826087951660156,41.938081984197204,41.59018493156289,41.92378549254291,78949600
2019-03-06,41.585426330566406,41.81656266632499,41.447220836488704,41.62116756354591,83241600
2019-03-07,41.10409164428711,41.56636432916655,40.98971605951243,41.43054036805001,99185600
2019-03-08,41.2017822265625,41.239908627013946,40.38923104211764,40.584626117481065,95997600
2019-03-11,42.62911605834961,42.68153896438816,41.78320858604554,41.81656828662146,128044000
2019-03-12,43.10806655883789,43.52744613325643,42.74110624977912,42.89122670675174,129870400
2019-03-13,43.29869842529297,43.67757008556457,43.110451545781046,43.42737051589921,124130000
2019-03-14,43.78002166748047,43.86818942807558,43.50122916555662,43.82052960680952,94318000
2019-03-15,44.34952163696289,44.63784755758058,43.782406850290364,44.04690286026948,156171600
2019-03-18,44.802268981933594,44.890433115459594,44.27089173604565,44.273276908909104,104879200
2019-03-19,44.44722366333008,45.03340534638429,44.30186992001534,44.88090335634377,126585600
2019-03-20,44.835628509521484,45.152547444755115,44.018310490038075,44.375737368520994,124140800
2019-03-21,46.4869384765625,46.782412668747526,45.228796167797555,45.278837530094265,204136800
2019-03-22,45.524269104003906,47.106478547794836,45.45993125023579,46.546508338197334,169630800
2019-03-25,44.973846435546875,45.74588637945124,44.46391742674594,45.6338923023652,175381200
2019-03-26,44.50918197631836,45.96033805607303,43.98257500926579,45.66963053267575,199202000
2019-03-27,44.90950393676758,45.21688950575341,44.451997889288634,44.97622334144566,119393600
2019-03-28,44.96906280517578,45.16922096451442,44.68550359481245,45.0238672363422,83121600
2019-03-29,45.262149810791016,45.29312796597149,44.926167720696284,45.23355682812209,94256000
2019-04-01,45.56955337524414,45.67439555693616,44.88805919660428,45.66486577166774,111448000
2019-04-02,46.23198699951172,46.33683282315308,45.52428132586758,45.533811111682674,91062800
2019-04-03,46.54890441894531,46.822930291979866,46.02467531863321,46.0485052362601,93087200
2019-04-04,46.62990951538086,46.79194128270273,46.02228311605566,46.41545121424215,76457200
2019-04-05,46.94206619262695,46.96589610699699,46.687099925418465,46.81100893546065,74106400
2019-04-08,47.68074417114258,47.71171869297622,46.7847918560636,46.803855058079535,103526800
2019-04-09,47.537784576416016,48.33603955625865,47.4734467070478,47.73317972192877,143072800
2019-04-10,47.80465316772461,47.833249790891394,47.22323818776864,47.34238048248308,86781200
2019-04-11,47.40671157836914,47.895195644215804,47.285187764028926,47.85945441527274,83603200
2019-04-12,47.38765335083008,47.69027578606465,46.75381913013985,47.46628769869107,111042800
2019-04-15,47.47343826293945,47.62117718246721,47.18273076972158,47.31855473245824,70146400
2019-04-16,47.47819900512695,47.98336111335143,47.31378207550533,47.52824036298592,102785600
2019-04-17,48.40275192260742,48.462323072559556,47.32570451341118,47.547307445984586,115627200
2019-04-18,48.576690673828125,48.6457915965976,48.257390235218836,48.400358790031696,96783200
2019-04-22,48.73634338378906,48.834040931260986,48.214499587608906,48.33126033721687,77758000
2019-04-23,49.43928909301758,49.50362695477499,48.58622976622122,48.712520316675125,93292000
2019-04-24,49.3630485534668,49.677582398147905,49.33683709674877,49.41070475588088,70162400
2019-04-25,48.91506576538086,49.506010596011244,48.87693935413123,49.28440764800036,74172800
2019-04-26,48.681549072265625,48.84834758072015,48.16208670486749,48.82451766411174,74596400
2019-04-29,48.755409240722656,49.079476422813116,48.576695801391914,48.705367877898986,88818800
2019-04-30,47.816566467285156,48.467082355820594,47.444843102407766,48.38606647084663,186139600
2019-05-01,50.163673400878906,51.30505499845377,49.85628424061624,50.01117140720834,259309200
2019-05-02,49.83721160888672,50.67120752436083,49.59416398853506,50.00162852825814,127985200
2019-05-03,50.456764221191406,50.4782089626399,50.0945706099009,50.25183931905875,83569600
2019-05-06,49.67757797241211,49.76336058348923,48.490921549124295,48.67916480446681,129772400
2019-05-07,48.338417053222656,49.42499431382498,47.854699576559206,49.05803760722793,155054800
2019-05-08,48.34794235229492,48.92935733960514,48.073916525359294,48.109657759852,105358000
2019-05-09,47.82848358154297,48.05723475366527,46.86104872008744,47.75223076687932,139634400
2019-05-10,47.1658821105957,47.565352946286154,46.11100331525002,47.22329194535052,164834800
2019-05-13,44.42463302612305,45.32403198718554,43.738123877782556,44.90064671970861,229722400
2019-05-14,45.12788772583008,45.3766564067439,44.350480579312546,44.58968277824102,146118800
2019-05-15,45.66849136352539,45.867029661329525,44.49640184388846,44.556202404072714,106178800
2019-05-16,45.467552185058594,46.039245266520595,45.17094015892705,45.42688825122322,132125600
2019-05-17,45.209228515625,45.66371136347926,44.673414122943996,44.7140780703889,131516400
2019-05-20,43.79553985595703,44.09693703228056,43.12338210548431,43.89839872325471,154449200
2019-05-21,44.63514709472656,44.97002882815284,44.18066057086273,44.305046778965554,113459200
2019-05-22,43.721378326416016,44.422242678436454,43.666362841765874,44.17107963556311,118994400
2019-05-23,42.975067138671875,43.18556258786972,42.53254161888472,43.00855529990352,146118800
2019-05-24,42.810020446777344,43.56829102566304,42.72629821206873,43.10423814743245,94858800
2019-05-28,42.63301086425781,43.19752825231062,42.55646805143749,42.79806098088244,111792800
2019-05-29,42.42970275878906,42.900931555316085,42.09960243535015,42.20006695771477,113924800
2019-05-30,42.64976119995117,42.87221753680418,42.259860370916826,42.5660389538605,84873600
2019-05-31,41.877132415771484,42.57560242696121,41.85799580108924,42.15460420382392,108174400
2019-06-03,41.4537353515625,42.558848170609615,40.72895309362441,42.00390105344583,161584400
2019-06-04,42.97029113769531,43.01574014822659,41.74557681150609,41.96564243887218,123872000
2019-06-05,43.663970947265625,44.250019297013125,43.32908930449805,44.080184117507756,119093600
2019-06-06,44.30504608154297,44.364846650851824,43.570693338460366,43.79315335425661,90105200
2019-06-07,45.48429870605469,45.90768763912735,44.4365955097193,44.613602808905426,122737600
2019-06-10,46.0655632019043,46.73293577866847,45.835927468539325,45.881376473575656,104883600
2019-06-11,46.59897994995117,46.88363115164734,46.30954733221378,46.61094078992602,107731600
2019-06-12,46.45068359375,46.87646328917654,46.259321071663166,46.393273742142995,73012800
2019-06-13,46.441097259521484,47.072590807160275,46.309538993295476,46.572659175682745,86698400
2019-06-14,46.10383987426758,46.30715958311369,45.52018583958195,45.8191886319466,75046000
2019-06-17,46.378910064697266,46.634858146675334,45.96748202726741,46.14209859491775,58676400
2019-06-18,47.46968078613281,47.90981200382238,46.69466791366559,46.89559690653218,106204000
2019-06-19,47.3309440612793,47.811742879326864,47.1969913965281,47.76389951339883,84496800
2019-06-20,47.71126937866211,47.986350431164496,47.36920835648545,47.9289405928447,86056000
2019-06-21,47.548614501953125,48.04376482331306,47.39791594328948,47.55339956808391,191202400
2019-06-24,47.50077438354492,47.87871430604713,47.402700603352024,47.491204251365325,72881600
2019-06-25,46.7807731628418,47.663426161251905,46.7137931929715,47.46488790932587,84281200
2019-06-26,47.7926025390625,48.07725375444767,47.20655785147097,47.30702234220642,104270000
2019-06-27,47.77825927734375,48.215999837860245,47.73759533236944,47.909817596404345,83598800
2019-06-28,47.34291076660156,47.72085077463874,47.13480596879721,47.52470316986103,124442400
2019-07-01,48.211212158203125,48.91446732715429,47.99592795243673,48.59871861867151,109012000
2019-07-02,48.49346923828125,48.58915232452939,48.16576333648064,48.17772417850372,67740800
2019-07-03,48.89533996582031,48.90251574237725,48.483911743516074,48.62504021571862,45448000
2019-07-05,48.85226821899414,49.05559156534589,48.534128829376186,48.641772747995475,69062000
2019-07-08,47.8452262878418,48.1753228503153,47.460110590009364,48.03419442469582,101354400
2019-07-09,48.137054443359375,48.20163641262728,47.555791170395594,47.64907988705199,82312000
2019-07-10,48.61306381225586,48.73266491650779,48.21359656204675,48.28296724647705,71588400
2019-07-11,48.25905227661133,48.8905460488803,48.24948579291271,48.63220718977892,80767200
2019-07-12,48.62980270385742,48.79724349566918,48.366678852484995,48.42647939598459,70380800
2019-07-15,49.08669662475586,49.244567339973045,48.797260288640274,48.81878761572397,67789600
2019-07-16,48.91685485839844,49.30197058543267,48.67765263415199,48.93838218259591,67467200
2019-07-17,48.64176559448242,49.05797505883854,48.622628981763015,48.80920639335762,56430000
2019-07-18,49.194339752197266,49.24696454362219,48.72550169675803,48.797263107786286,74162400
2019-07-19,48.45997619628906,49.39525773939744,48.40496070844038,49.2254225596,83717200
2019-07-22,49.56748580932617,49.56987651762095,48.7039656231899,48.71353210630533,89111600
2019-07-23,49.95499038696289,49.97173629421098,49.5842262186613,49.86409602597792,73420800
2019-07-24,49.91432571411133,50.02914175520972,49.55552239198474,49.67512349936027,59966400
2019-07-25,49.519649505615234,50.050678778547585,49.450278810987754,49.96695653329002,55638400
2019-07-26,49.69187545776367,50.167885587126946,49.54835265146059,49.62968053839526,70475600
2019-07-29,50.155906677246094,50.385542354621876,49.85929833764082,49.864083402776956,86693600
2019-07-30,49.94064712524414,50.27074740921103,49.58901951404553,49.9358620581026,135742800
2019-07-31,50.95963668823242,52.95219151502836,50.54342718307284,51.76814131769529,277125600
2019-08-01,49.85691452026367,52.153257179746014,49.452665854213244,51.16535089156151,216071600
2019-08-02,48.802040100097656,49.37851470178692,48.23034691506533,49.163234154260714,163448400
2019-08-05,46.24735641479492,47.51751962109188,46.0655640412733,47.35964892958403,209572000
